id,toxic,severe_toxic,obscene,threat,insult,identity_hate
72c410515a5f7e7e,0.5,0.5,0.5,0.5,0.5,0.5
72c4d973497e2611,0.5,0.5,0.5,0.5,0.5,0.5
72cce60717acfd4d,0.5,0.5,0.5,0.5,0.5,0.5
72cd206f9b1de2b0,0.5,0.5,0.5,0.5,0.5,0.5
72cece8bf2d69dcd,0.5,0.5,0.5,0.5,0.5,0.5
72cf2d467f7e474b,0.5,0.5,0.5,0.5,0.5,0.5
72d88f8077a874bc,0.5,0.5,0.5,0.5,0.5,0.5
72d96d561181572e,0.5,0.5,0.5,0.5,0.5,0.5
72e252108beeebee,0.5,0.5,0.5,0.5,0.5,0.5
72e5524878997f48,0.5,0.5,0.5,0.5,0.5,0.5
72f0584b654949eb,0.5,0.5,0.5,0.5,0.5,0.5
72f2456420da62a0,0.5,0.5,0.5,0.5,0.5,0.5
72f5be59f873f680,0.5,0.5,0.5,0.5,0.5,0.5
72f6275c6c400447,0.5,0.5,0.5,0.5,0.5,0.5
72fd64e535b0a044,0.5,0.5,0.5,0.5,0.5,0.5
72fd873b157e311a,0.5,0.5,0.5,0.5,0.5,0.5
72fdbf409a4d6729,0.5,0.5,0.5,0.5,0.5,0.5
72ff7df529be00b3,0.5,0.5,0.5,0.5,0.5,0.5
72ff8c4fa83a7d0d,0.5,0.5,0.5,0.5,0.5,0.5
730000ce5b45c7ac,0.5,0.5,0.5,0.5,0.5,0.5
7304e35a0f8165eb,0.5,0.5,0.5,0.5,0.5,0.5
730c07ba100d5087,0.5,0.5,0.5,0.5,0.5,0.5
731278282a50e29a,0.5,0.5,0.5,0.5,0.5,0.5
7312cd31c5864e15,0.5,0.5,0.5,0.5,0.5,0.5
7312cde90ed399b0,0.5,0.5,0.5,0.5,0.5,0.5
732774fc7027c42f,0.5,0.5,0.5,0.5,0.5,0.5
73288b07eb07d90e,0.5,0.5,0.5,0.5,0.5,0.5
7328deb7ffa74bd7,0.5,0.5,0.5,0.5,0.5,0.5
732a496ebe7f2e03,0.5,0.5,0.5,0.5,0.5,0.5
732f6770e44bab6c,0.5,0.5,0.5,0.5,0.5,0.5
7336da45d108ca89,0.5,0.5,0.5,0.5,0.5,0.5
73385a693e42f56d,0.5,0.5,0.5,0.5,0.5,0.5
7339c678c026fbbc,0.5,0.5,0.5,0.5,0.5,0.5
7339e5bc70949b55,0.5,0.5,0.5,0.5,0.5,0.5
733cbf260055e3be,0.5,0.5,0.5,0.5,0.5,0.5
7341137f03cfff73,0.5,0.5,0.5,0.5,0.5,0.5
73454baadf554512,0.5,0.5,0.5,0.5,0.5,0.5
734c191ede23ce9f,0.5,0.5,0.5,0.5,0.5,0.5
7357a3e243b44540,0.5,0.5,0.5,0.5,0.5,0.5
735dbe36f0a6e8be,0.5,0.5,0.5,0.5,0.5,0.5
7361bad0edac4d51,0.5,0.5,0.5,0.5,0.5,0.5
7362ce3f122c97d8,0.5,0.5,0.5,0.5,0.5,0.5
7366e2600f2ea082,0.5,0.5,0.5,0.5,0.5,0.5
736729f6b95bd140,0.5,0.5,0.5,0.5,0.5,0.5
7369549fa7fc3503,0.5,0.5,0.5,0.5,0.5,0.5
736f72579237bab3,0.5,0.5,0.5,0.5,0.5,0.5
7376b2804fde5b45,0.5,0.5,0.5,0.5,0.5,0.5
737c6a0164305417,0.5,0.5,0.5,0.5,0.5,0.5
738635c3ae86522b,0.5,0.5,0.5,0.5,0.5,0.5
738880e109b04a0c,0.5,0.5,0.5,0.5,0.5,0.5
739011e2d552b77e,0.5,0.5,0.5,0.5,0.5,0.5
7391677a22729913,0.5,0.5,0.5,0.5,0.5,0.5
73922d50afbc0c98,0.5,0.5,0.5,0.5,0.5,0.5
7393281a9616cb9a,0.5,0.5,0.5,0.5,0.5,0.5
739429213c8a7c2f,0.5,0.5,0.5,0.5,0.5,0.5
7395512dd3e9e3cf,0.5,0.5,0.5,0.5,0.5,0.5
73965de4272774df,0.5,0.5,0.5,0.5,0.5,0.5
73996aa380f34c58,0.5,0.5,0.5,0.5,0.5,0.5
73a76dd2b460236e,0.5,0.5,0.5,0.5,0.5,0.5
73aad7d587d424ef,0.5,0.5,0.5,0.5,0.5,0.5
73aeca9ac47fc045,0.5,0.5,0.5,0.5,0.5,0.5
73afa00aba713510,0.5,0.5,0.5,0.5,0.5,0.5
73b2360d0522102e,0.5,0.5,0.5,0.5,0.5,0.5
73b2c062aa81c94a,0.5,0.5,0.5,0.5,0.5,0.5
73b85e68fce9b6a8,0.5,0.5,0.5,0.5,0.5,0.5
73b8cc623878514c,0.5,0.5,0.5,0.5,0.5,0.5
73b8ed007cec5f6a,0.5,0.5,0.5,0.5,0.5,0.5
73ba38b8c891eee1,0.5,0.5,0.5,0.5,0.5,0.5
73be8f9e50f12596,0.5,0.5,0.5,0.5,0.5,0.5
73c1ebfbb8bbfb9f,0.5,0.5,0.5,0.5,0.5,0.5
73c51e3251235a6f,0.5,0.5,0.5,0.5,0.5,0.5
73c621c9db45252b,0.5,0.5,0.5,0.5,0.5,0.5
73cad50adcbcf607,0.5,0.5,0.5,0.5,0.5,0.5
73cceda8b90b4e24,0.5,0.5,0.5,0.5,0.5,0.5
73d073eb7b9a2d33,0.5,0.5,0.5,0.5,0.5,0.5
73d150b507a9079c,0.5,0.5,0.5,0.5,0.5,0.5
73d32c10f8b656a5,0.5,0.5,0.5,0.5,0.5,0.5
73d34d11a99eb33d,0.5,0.5,0.5,0.5,0.5,0.5
73d9f5d4783820a3,0.5,0.5,0.5,0.5,0.5,0.5
73dd2e9211bb2f0d,0.5,0.5,0.5,0.5,0.5,0.5
73e1bed7fd3c451d,0.5,0.5,0.5,0.5,0.5,0.5
73e4256ad2eb373a,0.5,0.5,0.5,0.5,0.5,0.5
73e4a6eb71969452,0.5,0.5,0.5,0.5,0.5,0.5
73e74767b253ca26,0.5,0.5,0.5,0.5,0.5,0.5
73e7fd2deb63ab7a,0.5,0.5,0.5,0.5,0.5,0.5
73e94d8faa7247b3,0.5,0.5,0.5,0.5,0.5,0.5
73ea990d297163f6,0.5,0.5,0.5,0.5,0.5,0.5
73ead361aca8e560,0.5,0.5,0.5,0.5,0.5,0.5
73ead8340f64ce66,0.5,0.5,0.5,0.5,0.5,0.5
73ee5699f3f9c3be,0.5,0.5,0.5,0.5,0.5,0.5
73f5426055afe858,0.5,0.5,0.5,0.5,0.5,0.5
73fdd2e10352afca,0.5,0.5,0.5,0.5,0.5,0.5
7400871fb600cbfd,0.5,0.5,0.5,0.5,0.5,0.5
74023853487a275f,0.5,0.5,0.5,0.5,0.5,0.5
74035474f36d8691,0.5,0.5,0.5,0.5,0.5,0.5
740575b24f4bf02c,0.5,0.5,0.5,0.5,0.5,0.5
74087e140fa5f6a7,0.5,0.5,0.5,0.5,0.5,0.5
740a21bb21d97ea5,0.5,0.5,0.5,0.5,0.5,0.5
740cfb68aa32c7b3,0.5,0.5,0.5,0.5,0.5,0.5
740f9d0be753b9ed,0.5,0.5,0.5,0.5,0.5,0.5
7410ca41ef65028a,0.5,0.5,0.5,0.5,0.5,0.5
7416f8c41f842f45,0.5,0.5,0.5,0.5,0.5,0.5
7417a6b483078a3c,0.5,0.5,0.5,0.5,0.5,0.5
741ad9a47011dec2,0.5,0.5,0.5,0.5,0.5,0.5
741c5210a9334018,0.5,0.5,0.5,0.5,0.5,0.5
74221941d1428212,0.5,0.5,0.5,0.5,0.5,0.5
74223e1797aa9b34,0.5,0.5,0.5,0.5,0.5,0.5
742f8bb51f9e9b7b,0.5,0.5,0.5,0.5,0.5,0.5
7431b28eb2ae21ed,0.5,0.5,0.5,0.5,0.5,0.5
743edb3c800ab46f,0.5,0.5,0.5,0.5,0.5,0.5
743f63f120b08059,0.5,0.5,0.5,0.5,0.5,0.5
7446b16529943fd0,0.5,0.5,0.5,0.5,0.5,0.5
744a4e426edc93c8,0.5,0.5,0.5,0.5,0.5,0.5
744b0e0530aca4c7,0.5,0.5,0.5,0.5,0.5,0.5
744dcc2105a21e0c,0.5,0.5,0.5,0.5,0.5,0.5
7450f1fdbf43dd16,0.5,0.5,0.5,0.5,0.5,0.5
7459f42811ddb8aa,0.5,0.5,0.5,0.5,0.5,0.5
745c7982b00aa50d,0.5,0.5,0.5,0.5,0.5,0.5
7466b46fa824e174,0.5,0.5,0.5,0.5,0.5,0.5
74682f09a1be1f5a,0.5,0.5,0.5,0.5,0.5,0.5
74685bc1f5637d30,0.5,0.5,0.5,0.5,0.5,0.5
7468a9a7fc915165,0.5,0.5,0.5,0.5,0.5,0.5
746d17e78e751e2d,0.5,0.5,0.5,0.5,0.5,0.5
746ed99c5e19ae6b,0.5,0.5,0.5,0.5,0.5,0.5
747401da6b892a50,0.5,0.5,0.5,0.5,0.5,0.5
74741e8c63033a57,0.5,0.5,0.5,0.5,0.5,0.5
7474512fb4dfb5da,0.5,0.5,0.5,0.5,0.5,0.5
747a16906a3eb916,0.5,0.5,0.5,0.5,0.5,0.5
747de6df808066c1,0.5,0.5,0.5,0.5,0.5,0.5
747f76062ffdfb4e,0.5,0.5,0.5,0.5,0.5,0.5
74801197230f3020,0.5,0.5,0.5,0.5,0.5,0.5
748030169d9b7a46,0.5,0.5,0.5,0.5,0.5,0.5
7481c0ecce13521d,0.5,0.5,0.5,0.5,0.5,0.5
7486c7a0575b38c7,0.5,0.5,0.5,0.5,0.5,0.5
7487ae552de0b21e,0.5,0.5,0.5,0.5,0.5,0.5
749783e95506d28a,0.5,0.5,0.5,0.5,0.5,0.5
7497b85ba91e4fc7,0.5,0.5,0.5,0.5,0.5,0.5
7497e3631ad71215,0.5,0.5,0.5,0.5,0.5,0.5
749852a109d74e96,0.5,0.5,0.5,0.5,0.5,0.5
74993371f8964273,0.5,0.5,0.5,0.5,0.5,0.5
749c427be4648293,0.5,0.5,0.5,0.5,0.5,0.5
74a4aa08bdaf5ab3,0.5,0.5,0.5,0.5,0.5,0.5
74b624c0c531a6ee,0.5,0.5,0.5,0.5,0.5,0.5
74b7fab6927d0586,0.5,0.5,0.5,0.5,0.5,0.5
74bd2e50a081ac1e,0.5,0.5,0.5,0.5,0.5,0.5
74bedf5bc5982c69,0.5,0.5,0.5,0.5,0.5,0.5
74c1f55969e6135a,0.5,0.5,0.5,0.5,0.5,0.5
74c374f46f85090f,0.5,0.5,0.5,0.5,0.5,0.5
74c6bffd274a56eb,0.5,0.5,0.5,0.5,0.5,0.5
74c828e7a435c26b,0.5,0.5,0.5,0.5,0.5,0.5
74ca7b9af336eaba,0.5,0.5,0.5,0.5,0.5,0.5
74cb030f116e7774,0.5,0.5,0.5,0.5,0.5,0.5
74cb150e98471f51,0.5,0.5,0.5,0.5,0.5,0.5
74dbcb48bf83b0a7,0.5,0.5,0.5,0.5,0.5,0.5
74de1ec00d5cbcf9,0.5,0.5,0.5,0.5,0.5,0.5
74e3c2a15e594d07,0.5,0.5,0.5,0.5,0.5,0.5
74ec0ad8b2e0e40d,0.5,0.5,0.5,0.5,0.5,0.5
74ef1f709efb5af1,0.5,0.5,0.5,0.5,0.5,0.5
74f072ecde2db63c,0.5,0.5,0.5,0.5,0.5,0.5
74f369db6c4deb0c,0.5,0.5,0.5,0.5,0.5,0.5
74f4e0eac55712a1,0.5,0.5,0.5,0.5,0.5,0.5
74f660fb301fb840,0.5,0.5,0.5,0.5,0.5,0.5
74fabf852ad542c8,0.5,0.5,0.5,0.5,0.5,0.5
74fe06baa9bbebac,0.5,0.5,0.5,0.5,0.5,0.5
74ff97fe0833ae0f,0.5,0.5,0.5,0.5,0.5,0.5
750251c969feb181,0.5,0.5,0.5,0.5,0.5,0.5
7505109a9a0a64a5,0.5,0.5,0.5,0.5,0.5,0.5
7506b56eadf7ff6d,0.5,0.5,0.5,0.5,0.5,0.5
750f07a22b4b0cf5,0.5,0.5,0.5,0.5,0.5,0.5
7512448fae6b294f,0.5,0.5,0.5,0.5,0.5,0.5
7519fe92c953fa1a,0.5,0.5,0.5,0.5,0.5,0.5
751a39a0ab8ca462,0.5,0.5,0.5,0.5,0.5,0.5
751c633d20f4b2f1,0.5,0.5,0.5,0.5,0.5,0.5
751e6feeb9996766,0.5,0.5,0.5,0.5,0.5,0.5
75207d7a2a4603ff,0.5,0.5,0.5,0.5,0.5,0.5
7520dd00d013eb4e,0.5,0.5,0.5,0.5,0.5,0.5
7524f841a4755917,0.5,0.5,0.5,0.5,0.5,0.5
75266be23ccfc771,0.5,0.5,0.5,0.5,0.5,0.5
75272348d020d115,0.5,0.5,0.5,0.5,0.5,0.5
75296d5295f2cc0f,0.5,0.5,0.5,0.5,0.5,0.5
7540214de99a9339,0.5,0.5,0.5,0.5,0.5,0.5
7546d53076e834b9,0.5,0.5,0.5,0.5,0.5,0.5
7550c3dcb9c56f3d,0.5,0.5,0.5,0.5,0.5,0.5
755164ea764aa859,0.5,0.5,0.5,0.5,0.5,0.5
7554f8022ea2f0b8,0.5,0.5,0.5,0.5,0.5,0.5
7557807868c770d4,0.5,0.5,0.5,0.5,0.5,0.5
755790b8820b6880,0.5,0.5,0.5,0.5,0.5,0.5
7558c72c94a554d0,0.5,0.5,0.5,0.5,0.5,0.5
755a8a7274631fbe,0.5,0.5,0.5,0.5,0.5,0.5
755de61c815365d9,0.5,0.5,0.5,0.5,0.5,0.5
756026909df2367b,0.5,0.5,0.5,0.5,0.5,0.5
756067f70b1d8196,0.5,0.5,0.5,0.5,0.5,0.5
75619006e6683ea7,0.5,0.5,0.5,0.5,0.5,0.5
7561c605daa80c4e,0.5,0.5,0.5,0.5,0.5,0.5
7566baf7bdf1b023,0.5,0.5,0.5,0.5,0.5,0.5
756cdc186d9bdd13,0.5,0.5,0.5,0.5,0.5,0.5
756d0084ce70ae8c,0.5,0.5,0.5,0.5,0.5,0.5
75713582fd263dd9,0.5,0.5,0.5,0.5,0.5,0.5
7573d5a9f25c988a,0.5,0.5,0.5,0.5,0.5,0.5
757471cc0fd6bea4,0.5,0.5,0.5,0.5,0.5,0.5
7574cb8456ea76c2,0.5,0.5,0.5,0.5,0.5,0.5
757b2d70e81b2318,0.5,0.5,0.5,0.5,0.5,0.5
757b9871922e13ad,0.5,0.5,0.5,0.5,0.5,0.5
757c2fb0c327eb27,0.5,0.5,0.5,0.5,0.5,0.5
757dbeb8d10bf15e,0.5,0.5,0.5,0.5,0.5,0.5
757e89e63f96475f,0.5,0.5,0.5,0.5,0.5,0.5
7582dde559c93099,0.5,0.5,0.5,0.5,0.5,0.5
758616d865dd36c6,0.5,0.5,0.5,0.5,0.5,0.5
758d2b577ea9e17d,0.5,0.5,0.5,0.5,0.5,0.5
759527907754577e,0.5,0.5,0.5,0.5,0.5,0.5
7595d0fe7b0b80f7,0.5,0.5,0.5,0.5,0.5,0.5
7598af7c398e055c,0.5,0.5,0.5,0.5,0.5,0.5
759e5935f2e35584,0.5,0.5,0.5,0.5,0.5,0.5
759ead1f66adfafa,0.5,0.5,0.5,0.5,0.5,0.5
75a28519016f5dbd,0.5,0.5,0.5,0.5,0.5,0.5
75a7b5819722a0ed,0.5,0.5,0.5,0.5,0.5,0.5
75a88be827c93d45,0.5,0.5,0.5,0.5,0.5,0.5
75b56f5945914c8d,0.5,0.5,0.5,0.5,0.5,0.5
75b601a59ded4b2b,0.5,0.5,0.5,0.5,0.5,0.5
75b610f1c5ea5d43,0.5,0.5,0.5,0.5,0.5,0.5
75bc0c458905d56c,0.5,0.5,0.5,0.5,0.5,0.5
75bc5ef867966537,0.5,0.5,0.5,0.5,0.5,0.5
75bd9ff4f2127d56,0.5,0.5,0.5,0.5,0.5,0.5
75c4c4d2ea6094a1,0.5,0.5,0.5,0.5,0.5,0.5
75c74ec156ba1018,0.5,0.5,0.5,0.5,0.5,0.5
75c7792a1af54b08,0.5,0.5,0.5,0.5,0.5,0.5
75d21aa253c4ffa3,0.5,0.5,0.5,0.5,0.5,0.5
75d8939ac10113f8,0.5,0.5,0.5,0.5,0.5,0.5
75dafd687713d979,0.5,0.5,0.5,0.5,0.5,0.5
75dfdb6bb75a8e79,0.5,0.5,0.5,0.5,0.5,0.5
75e23d2f6e812126,0.5,0.5,0.5,0.5,0.5,0.5
75e68553fe2e00ea,0.5,0.5,0.5,0.5,0.5,0.5
75f979d6b113a65d,0.5,0.5,0.5,0.5,0.5,0.5
75fa85b0220405e4,0.5,0.5,0.5,0.5,0.5,0.5
75fafdf8333ce028,0.5,0.5,0.5,0.5,0.5,0.5
75fba310b435ecaf,0.5,0.5,0.5,0.5,0.5,0.5
7602c8bd75f5d187,0.5,0.5,0.5,0.5,0.5,0.5
76064f0b387120bb,0.5,0.5,0.5,0.5,0.5,0.5
7607f52474c44460,0.5,0.5,0.5,0.5,0.5,0.5
760c9e3a7e2342db,0.5,0.5,0.5,0.5,0.5,0.5
760ee436aa311766,0.5,0.5,0.5,0.5,0.5,0.5
760fc6be2caf325e,0.5,0.5,0.5,0.5,0.5,0.5
76129510258d1a3c,0.5,0.5,0.5,0.5,0.5,0.5
7613443e88be1f35,0.5,0.5,0.5,0.5,0.5,0.5
761346184ba338cc,0.5,0.5,0.5,0.5,0.5,0.5
761727031254e54a,0.5,0.5,0.5,0.5,0.5,0.5
76172db41f651a62,0.5,0.5,0.5,0.5,0.5,0.5
761acf73d40b0e25,0.5,0.5,0.5,0.5,0.5,0.5
761eaeeb163068dc,0.5,0.5,0.5,0.5,0.5,0.5
76203f590a253a5c,0.5,0.5,0.5,0.5,0.5,0.5
7621b949614aae7d,0.5,0.5,0.5,0.5,0.5,0.5
7621f25cf0dae37c,0.5,0.5,0.5,0.5,0.5,0.5
76282d6d943044d2,0.5,0.5,0.5,0.5,0.5,0.5
762ed6fb8bc455a4,0.5,0.5,0.5,0.5,0.5,0.5
76323d642fa7ad7f,0.5,0.5,0.5,0.5,0.5,0.5
76344555725b378f,0.5,0.5,0.5,0.5,0.5,0.5
763b2ab4cc81f730,0.5,0.5,0.5,0.5,0.5,0.5
7641af3ec4d11671,0.5,0.5,0.5,0.5,0.5,0.5
76467eef94bda43c,0.5,0.5,0.5,0.5,0.5,0.5
76496b68a80f67f0,0.5,0.5,0.5,0.5,0.5,0.5
764afe6d2adde540,0.5,0.5,0.5,0.5,0.5,0.5
764e796bcd344b54,0.5,0.5,0.5,0.5,0.5,0.5
764f320d6ec4813e,0.5,0.5,0.5,0.5,0.5,0.5
7651f1a2ec190382,0.5,0.5,0.5,0.5,0.5,0.5
765828f57144707e,0.5,0.5,0.5,0.5,0.5,0.5
76617f56caefc882,0.5,0.5,0.5,0.5,0.5,0.5
76673d691585596c,0.5,0.5,0.5,0.5,0.5,0.5
76682cc6251c42da,0.5,0.5,0.5,0.5,0.5,0.5
7668ee206721682b,0.5,0.5,0.5,0.5,0.5,0.5
766cd136a1d69fa2,0.5,0.5,0.5,0.5,0.5,0.5
766f83ec814d6522,0.5,0.5,0.5,0.5,0.5,0.5
767410feb13e6d7e,0.5,0.5,0.5,0.5,0.5,0.5
7675b51257575af9,0.5,0.5,0.5,0.5,0.5,0.5
767b8dd62fa97aed,0.5,0.5,0.5,0.5,0.5,0.5
767c157bdffa2c7c,0.5,0.5,0.5,0.5,0.5,0.5
767ddf73c3e4cf3f,0.5,0.5,0.5,0.5,0.5,0.5
767fd3a21727b014,0.5,0.5,0.5,0.5,0.5,0.5
76805348710655d0,0.5,0.5,0.5,0.5,0.5,0.5
7683d1776373f4b7,0.5,0.5,0.5,0.5,0.5,0.5
76854b791b46146d,0.5,0.5,0.5,0.5,0.5,0.5
7689f0cc97012035,0.5,0.5,0.5,0.5,0.5,0.5
768af4da75611ff2,0.5,0.5,0.5,0.5,0.5,0.5
768bdc3ce0fb8fdd,0.5,0.5,0.5,0.5,0.5,0.5
768dafc61679f9f8,0.5,0.5,0.5,0.5,0.5,0.5
769779f022404795,0.5,0.5,0.5,0.5,0.5,0.5
7697e8b9df6d0ec8,0.5,0.5,0.5,0.5,0.5,0.5
76981c98da46046d,0.5,0.5,0.5,0.5,0.5,0.5
76988caba0fd9456,0.5,0.5,0.5,0.5,0.5,0.5
769a09374a004558,0.5,0.5,0.5,0.5,0.5,0.5
769c551945057df9,0.5,0.5,0.5,0.5,0.5,0.5
76a45e2f56721c29,0.5,0.5,0.5,0.5,0.5,0.5
76a4cec83c5d65be,0.5,0.5,0.5,0.5,0.5,0.5
76a817ccf30a8b4e,0.5,0.5,0.5,0.5,0.5,0.5
76a85ed1e3c70109,0.5,0.5,0.5,0.5,0.5,0.5
76ac1a43925675cc,0.5,0.5,0.5,0.5,0.5,0.5
76b2e77b688ebb5b,0.5,0.5,0.5,0.5,0.5,0.5
76ba0ec723d5bcc5,0.5,0.5,0.5,0.5,0.5,0.5
76bb462e19d56e82,0.5,0.5,0.5,0.5,0.5,0.5
76bbe727fe0e5777,0.5,0.5,0.5,0.5,0.5,0.5
76c3c6fa5475db26,0.5,0.5,0.5,0.5,0.5,0.5
76c473f8898626ce,0.5,0.5,0.5,0.5,0.5,0.5
76ced374e618c339,0.5,0.5,0.5,0.5,0.5,0.5
76cf34ae5c4a5541,0.5,0.5,0.5,0.5,0.5,0.5
76d58c3140fb4bf5,0.5,0.5,0.5,0.5,0.5,0.5
76d805a690b7d2fe,0.5,0.5,0.5,0.5,0.5,0.5
76d8d139c6a057a4,0.5,0.5,0.5,0.5,0.5,0.5
76dbde72aa1bb3b7,0.5,0.5,0.5,0.5,0.5,0.5
76dd540cfdb932bb,0.5,0.5,0.5,0.5,0.5,0.5
76e45b8579589083,0.5,0.5,0.5,0.5,0.5,0.5
76e83aa12d3b182a,0.5,0.5,0.5,0.5,0.5,0.5
76f01545ff5c544c,0.5,0.5,0.5,0.5,0.5,0.5
76f191d5fbaebcef,0.5,0.5,0.5,0.5,0.5,0.5
76f2345bc10f0d98,0.5,0.5,0.5,0.5,0.5,0.5
76f366d3d8c84c32,0.5,0.5,0.5,0.5,0.5,0.5
76f49ed73d633b68,0.5,0.5,0.5,0.5,0.5,0.5
76f8ec6ce19fa292,0.5,0.5,0.5,0.5,0.5,0.5
76fa3c8113dc3ea3,0.5,0.5,0.5,0.5,0.5,0.5
76fb5776c2ead24a,0.5,0.5,0.5,0.5,0.5,0.5
76ff73c9c9d8dc45,0.5,0.5,0.5,0.5,0.5,0.5
7700dd3c911242cb,0.5,0.5,0.5,0.5,0.5,0.5
7702e9fd937f0a3a,0.5,0.5,0.5,0.5,0.5,0.5
77042caab257cf32,0.5,0.5,0.5,0.5,0.5,0.5
770b0d4f2a4e520a,0.5,0.5,0.5,0.5,0.5,0.5
77173ec7d71da2d9,0.5,0.5,0.5,0.5,0.5,0.5
771c4911de27efb8,0.5,0.5,0.5,0.5,0.5,0.5
77256e0166658a1f,0.5,0.5,0.5,0.5,0.5,0.5
77259fc5be46d08d,0.5,0.5,0.5,0.5,0.5,0.5
772c9f59d703e265,0.5,0.5,0.5,0.5,0.5,0.5
773460d0851c920d,0.5,0.5,0.5,0.5,0.5,0.5
773f14733b59cd70,0.5,0.5,0.5,0.5,0.5,0.5
77429d4da48470e4,0.5,0.5,0.5,0.5,0.5,0.5
7742f10ba161d22f,0.5,0.5,0.5,0.5,0.5,0.5
77528111eae6630c,0.5,0.5,0.5,0.5,0.5,0.5
775bdd647392d236,0.5,0.5,0.5,0.5,0.5,0.5
775ebd8d84b473f3,0.5,0.5,0.5,0.5,0.5,0.5
775f60cc624623d3,0.5,0.5,0.5,0.5,0.5,0.5
77690d18b4f89fc3,0.5,0.5,0.5,0.5,0.5,0.5
776f1e01488bb24b,0.5,0.5,0.5,0.5,0.5,0.5
776f408182e24cdf,0.5,0.5,0.5,0.5,0.5,0.5
777150ba674a10d3,0.5,0.5,0.5,0.5,0.5,0.5
77777d1f88d7d1b3,0.5,0.5,0.5,0.5,0.5,0.5
777872cb6d9490bc,0.5,0.5,0.5,0.5,0.5,0.5
777c3eee0d513f75,0.5,0.5,0.5,0.5,0.5,0.5
777d5df4aa68d581,0.5,0.5,0.5,0.5,0.5,0.5
7780ac75eb554b76,0.5,0.5,0.5,0.5,0.5,0.5
7783a6de88017138,0.5,0.5,0.5,0.5,0.5,0.5
778698c42243ebd7,0.5,0.5,0.5,0.5,0.5,0.5
7786e87118226d55,0.5,0.5,0.5,0.5,0.5,0.5
778e6ae17c1ae992,0.5,0.5,0.5,0.5,0.5,0.5
7790d90ae3c15e38,0.5,0.5,0.5,0.5,0.5,0.5
77912ed7ab69d9f8,0.5,0.5,0.5,0.5,0.5,0.5
7794c1a852f41820,0.5,0.5,0.5,0.5,0.5,0.5
779aed53fa04aebd,0.5,0.5,0.5,0.5,0.5,0.5
77a5861bc8ad9325,0.5,0.5,0.5,0.5,0.5,0.5
77a7e54d4c130863,0.5,0.5,0.5,0.5,0.5,0.5
77afaedcc2557017,0.5,0.5,0.5,0.5,0.5,0.5
77b07b74cc9c2a2e,0.5,0.5,0.5,0.5,0.5,0.5
77b19b6afb512470,0.5,0.5,0.5,0.5,0.5,0.5
77b4474528484151,0.5,0.5,0.5,0.5,0.5,0.5
77b758bb12294211,0.5,0.5,0.5,0.5,0.5,0.5
77bb381622eea52b,0.5,0.5,0.5,0.5,0.5,0.5
77bc42cac0382d67,0.5,0.5,0.5,0.5,0.5,0.5
77be257ca7490190,0.5,0.5,0.5,0.5,0.5,0.5
77c2e0d0c9dd9058,0.5,0.5,0.5,0.5,0.5,0.5
77c32e19d20bcfb0,0.5,0.5,0.5,0.5,0.5,0.5
77c47de61eb91edb,0.5,0.5,0.5,0.5,0.5,0.5
77cbcd0c21593074,0.5,0.5,0.5,0.5,0.5,0.5
77cdfa9983f6d5b4,0.5,0.5,0.5,0.5,0.5,0.5
77cff5049318c4cd,0.5,0.5,0.5,0.5,0.5,0.5
77d404d91c63e74f,0.5,0.5,0.5,0.5,0.5,0.5
77d5ffd7cd8f6a45,0.5,0.5,0.5,0.5,0.5,0.5
77d9c13b08d8f4c3,0.5,0.5,0.5,0.5,0.5,0.5
77ddaec98b523bab,0.5,0.5,0.5,0.5,0.5,0.5
77dee2ea4e665d79,0.5,0.5,0.5,0.5,0.5,0.5
77df8217950dfaeb,0.5,0.5,0.5,0.5,0.5,0.5
77e1546f9de860a8,0.5,0.5,0.5,0.5,0.5,0.5
77e51aff73cc95d1,0.5,0.5,0.5,0.5,0.5,0.5
77ee54359c6ac116,0.5,0.5,0.5,0.5,0.5,0.5
77ee5a87bfbddc6f,0.5,0.5,0.5,0.5,0.5,0.5
77f1159db4c543ef,0.5,0.5,0.5,0.5,0.5,0.5
77f13da231dfd52e,0.5,0.5,0.5,0.5,0.5,0.5
77f1a3c474d124a1,0.5,0.5,0.5,0.5,0.5,0.5
77fdcaf44b1f7077,0.5,0.5,0.5,0.5,0.5,0.5
77fdcc3f73cebbc0,0.5,0.5,0.5,0.5,0.5,0.5
7802454cdd532203,0.5,0.5,0.5,0.5,0.5,0.5
780637b7a0655f91,0.5,0.5,0.5,0.5,0.5,0.5
781a7d602151f9bf,0.5,0.5,0.5,0.5,0.5,0.5
781bef8be2e8399b,0.5,0.5,0.5,0.5,0.5,0.5
781c8ddcc4140ea2,0.5,0.5,0.5,0.5,0.5,0.5
7822987f4bdec0f5,0.5,0.5,0.5,0.5,0.5,0.5
7827e5aaefe63bf8,0.5,0.5,0.5,0.5,0.5,0.5
78286103e759f951,0.5,0.5,0.5,0.5,0.5,0.5
78317e0db244410c,0.5,0.5,0.5,0.5,0.5,0.5
783a933e041cdcc3,0.5,0.5,0.5,0.5,0.5,0.5
783f7fdf9a3cbac1,0.5,0.5,0.5,0.5,0.5,0.5
784289667bb83184,0.5,0.5,0.5,0.5,0.5,0.5
7842e22c612c249b,0.5,0.5,0.5,0.5,0.5,0.5
784cb50a27e35ab1,0.5,0.5,0.5,0.5,0.5,0.5
